,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
17423,0.49,0.801,5.0,-5.982,0.0,0.0601,0.0132,0.0,0.116,0.505,138.072
17424,0.32,0.91,9.0,-5.321,1.0,0.114,0.000997,0.0,0.16,0.22,165.943
17425,0.439,0.937,7.0,-4.349,1.0,0.0714,7.81e-05,0.0,0.307,0.32,102.997
17426,0.24,0.955,0.0,-4.354,1.0,0.0623,1.04e-05,0.000146,0.136,0.549,133.773
17427,0.47,0.955,7.0,-3.743,1.0,0.0604,2.68e-06,0.000387,0.353,0.497,145.011
17428,0.577,0.904,8.0,-3.495,0.0,0.0897,0.0594,0.0,0.0794,0.227,147.976
17429,0.711,0.882,1.0,-2.772,0.0,0.0333,0.0171,0.0,0.111,0.813,119.991
17430,0.775,0.719,7.0,-6.212,0.0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513
17431,0.693,0.822,1.0,-6.01,1.0,0.102,0.0995,1.73e-05,0.061,0.765,121.969
17432,0.767,0.449,8.0,-7.158,0.0,0.0364,0.024,0.000299,0.151,0.908,95.03
17433,0.742,0.43,5.0,-11.373,1.0,0.0267,0.46,0.0,0.172,0.679,101.982
17434,0.641,0.894,8.0,-7.41,1.0,0.0273,0.0857,0.009,0.157,0.972,109.823
17435,0.761,0.605,10.0,-9.899,1.0,0.0498,0.209,0.0,0.135,0.941,117.047
17436,0.588,0.906,4.0,-4.613,1.0,0.0441,0.686,0.0973,0.425,0.889,128.641
17437,0.856,0.721,7.0,-5.585,1.0,0.205,0.00341,0.00561,0.133,0.501,127.953
17438,0.438,0.672,11.0,-4.706,0.0,0.0429,0.0055,0.0,0.0583,0.457,185.934
17439,0.534,0.461,9.0,-6.603,0.0,0.0361,0.468,6.43e-05,0.036,0.783,95.105
17440,0.427,0.626,8.0,-11.821,1.0,0.0385,0.0274,0.00395,0.106,0.743,126.877
17441,0.386,0.86,1.0,-6.757,0.0,0.0543,0.00146,2.32e-06,0.0643,0.261,97.576
17442,0.328,0.635,4.0,-6.772,1.0,0.0786,0.002,1.84e-05,0.108,0.0484,74.965
17443,0.254,0.724,5.0,-6.513,1.0,0.0675,0.00876,0.0012,0.186,0.123,127.888
17444,0.256,0.84,5.0,-6.916,0.0,0.0606,0.0016,0.0,0.0968,0.178,112.977
17445,0.317,0.907,10.0,-5.284,0.0,0.139,0.000215,0.0,0.839,0.247,175.816
17446,0.377,0.963,1.0,-3.369,0.0,0.0786,0.000104,0.0,0.376,0.325,151.925
17447,0.4,0.758,0.0,-7.062,1.0,0.0468,0.00372,0.0818,0.221,0.164,128.262
17448,0.234,0.868,9.0,-6.112,0.0,0.083,0.000704,8.97e-05,0.156,0.235,136.018
17449,0.483,0.865,3.0,-4.626,0.0,0.051,0.00339,0.0,0.675,0.208,125.986
17450,0.402,0.941,7.0,-3.175,0.0,0.0918,0.00194,0.0,0.802,0.176,139.68
17451,0.442,0.939,8.0,-4.18,1.0,0.094,0.000181,0.00568,0.0857,0.266,140.02
17452,0.593,0.949,10.0,-7.347,1.0,0.202,0.0294,5.91e-05,0.089,0.192,138.003
17453,0.413,0.577,0.0,-5.228,1.0,0.036,0.374,0.0,0.112,0.244,66.658
17454,0.428,0.933,4.0,-3.429,1.0,0.0472,7.82e-05,0.000317,0.195,0.309,143.018
17455,0.59,0.889,2.0,-3.828,0.0,0.0485,0.00705,0.0002,0.165,0.68,116.974
17456,0.633,0.393,5.0,-12.603,0.0,0.0393,0.858,0.925,0.0817,0.423,152.044
17457,0.576,0.782,1.0,-10.125,1.0,0.0388,0.608,0.934,0.111,0.111,125.503
17458,0.681,0.664,0.0,-11.118,0.0,0.0434,0.591,0.87,0.276,0.319,124.98
17459,0.357,0.602,8.0,-11.608,0.0,0.359,0.232,0.63,0.196,0.471,101.823
17460,0.696,0.583,3.0,-9.351,0.0,0.301,0.308,0.0,0.0964,0.524,137.079
17461,0.763,0.63,9.0,-8.258,0.0,0.142,0.0622,1.02e-05,0.285,0.17,124.973
17462,0.795,0.409,9.0,-10.134,0.0,0.0859,0.183,0.00108,0.112,0.518,120.095
17463,0.104,0.407,10.0,-9.962,0.0,0.032,0.386,0.272,0.354,0.15,167.336
17464,0.348,0.501,8.0,-9.033,1.0,0.0565,0.0625,0.00495,0.366,0.509,82.916
17465,0.706,0.621,2.0,-9.296,1.0,0.0349,0.226,0.665,0.137,0.51,138.989
17466,0.271,0.78,3.0,-8.657,0.0,0.059,0.0101,0.928,0.0827,0.435,84.992
17467,0.469,0.571,8.0,-9.873,1.0,0.0322,0.00386,0.0138,0.123,0.513,136.313
17468,0.775,0.795,5.0,-4.171,1.0,0.206,0.148,0.00119,0.0411,0.796,95.212
17469,0.614,0.677,9.0,-8.317,0.0,0.0323,0.0193,0.518,0.108,0.717,126.477
17470,0.599,0.533,9.0,-14.032,0.0,0.0472,0.475,0.00153,0.235,0.607,122.262
17471,0.619,0.541,3.0,-11.012,1.0,0.0282,0.829,0.174,0.111,0.507,112.976
17472,0.714,0.616,4.0,-7.309,1.0,0.0361,0.0103,0.301,0.367,0.44,130.013
17473,0.566,0.874,0.0,-7.549,1.0,0.0585,0.155,0.111,0.0683,0.306,110.989
17474,0.5,0.802,4.0,-4.85,1.0,0.069,0.000397,0.0748,0.159,0.352,119.952
17475,0.498,0.721,10.0,-5.232,1.0,0.0282,0.136,0.7,0.0933,0.589,140.027
17476,0.623,0.552,2.0,-11.0,1.0,0.0291,0.694,0.187,0.104,0.31,129.993
17477,0.535,0.927,5.0,-5.306,1.0,0.031,0.0497,0.857,0.319,0.754,133.01
17478,0.512,0.373,8.0,-11.765,0.0,0.0289,0.777,0.501,0.11,0.204,120.059
17479,0.676,0.562,0.0,-9.048,1.0,0.0946,0.206,0.00274,0.247,0.246,121.897
17480,0.664,0.702,11.0,-8.072,1.0,0.188,0.472,0.00352,0.107,0.526,119.852
17481,0.716,0.773,11.0,-7.499,0.0,0.0333,0.649,0.886,0.132,0.891,150.919
17482,0.597,0.507,5.0,-10.818,1.0,0.031,0.303,9.23e-06,0.744,0.289,109.373
17483,0.425,0.859,6.0,-4.906,0.0,0.202,0.0189,0.000324,0.649,0.787,98.984
17484,0.733,0.257,2.0,-12.476,1.0,0.0431,0.862,0.000542,0.114,0.379,130.363
17485,0.687,0.755,5.0,-6.586,0.0,0.0755,0.00289,0.134,0.102,0.501,123.937
17486,0.508,0.953,4.0,-6.031,0.0,0.0806,0.256,0.0445,0.929,0.555,119.973
17487,0.392,0.835,0.0,-6.553,1.0,0.0596,0.0832,0.00982,0.0769,0.12,144.641
17488,0.319,0.683,1.0,-6.942,0.0,0.0589,0.394,0.000181,0.0807,0.26,146.19
17489,0.534,0.448,1.0,-12.456,0.0,0.0653,0.551,0.000125,0.0569,0.279,159.825
17490,0.646,0.876,11.0,-5.547,1.0,0.0369,0.106,0.0589,0.212,0.73,115.981
17491,0.718,0.718,11.0,-10.06,1.0,0.0786,0.647,0.297,0.108,0.732,93.065
17492,0.655,0.746,9.0,-6.876,0.0,0.0481,0.0148,4.42e-06,0.102,0.675,116.986
17493,0.584,0.573,0.0,-6.929,0.0,0.025,0.00919,0.881,0.0955,0.265,100.992
17494,0.472,0.808,6.0,-4.751,1.0,0.0358,8.88e-05,3.17e-05,0.321,0.495,130.063
17495,0.557,0.895,0.0,-6.547,1.0,0.0329,0.642,0.0186,0.254,0.591,119.993
17496,0.298,0.112,1.0,-15.765,1.0,0.0353,0.972,0.0823,0.0935,0.0972,86.786
17497,0.434,0.523,1.0,-6.991,0.0,0.031,0.166,0.0,0.124,0.544,88.144
17498,0.347,0.576,1.0,-6.234,1.0,0.0303,0.0119,1.75e-06,0.0656,0.191,179.739
17499,0.471,0.608,10.0,-10.954,1.0,0.0446,0.784,0.457,0.121,0.0378,97.382
17500,0.66,0.532,11.0,-7.105,1.0,0.0307,0.0801,8.44e-05,0.215,0.396,122.987
17501,0.512,0.801,5.0,-4.845,1.0,0.0549,0.101,0.0166,0.107,0.255,185.99
17502,0.257,0.805,10.0,-5.119,1.0,0.0889,0.164,0.356,0.32,0.494,87.019
17503,0.558,0.47,7.0,-5.5,1.0,0.0316,0.68,0.914,0.532,0.427,118.06
17504,0.464,0.928,9.0,-5.526,1.0,0.142,0.00421,0.528,0.469,0.521,155.991
17505,0.39,0.834,9.0,-6.367,1.0,0.0444,0.0554,0.18,0.103,0.684,157.077
17506,0.469,0.929,0.0,-5.408,1.0,0.0598,0.0152,3.46e-06,0.141,0.811,74.938
17507,0.576,0.291,10.0,-9.919,0.0,0.108,0.773,0.908,0.205,0.201,89.529
17508,0.591,0.779,7.0,-8.174,1.0,0.239,0.176,0.00233,0.201,0.421,90.03
17509,0.445,0.851,8.0,-8.022,1.0,0.0345,0.0796,0.636,0.145,0.468,152.37
17510,0.504,0.945,7.0,-4.625,1.0,0.0504,0.00242,0.00257,0.536,0.744,97.972
17511,0.8,0.586,2.0,-9.633,1.0,0.0601,0.00822,0.773,0.0846,0.126,115.62
17512,0.808,0.687,9.0,-8.668,1.0,0.0397,0.0445,0.3,0.0933,0.467,109.953
17513,0.548,0.806,7.0,-6.525,1.0,0.0301,0.00164,0.000145,0.162,0.713,105.438
17514,0.59,0.724,2.0,-7.674,1.0,0.0673,0.148,0.00381,0.0718,0.207,115.952
17515,0.787,0.498,3.0,-5.289,0.0,0.0404,0.562,0.0,0.142,0.533,120.384
17516,0.718,0.442,1.0,-10.738,0.0,0.0486,0.0759,0.000437,0.114,0.375,93.981
17517,0.603,0.672,11.0,-5.683,1.0,0.054,0.579,8.73e-05,0.0987,0.63,148.335
17518,0.942,0.641,7.0,-10.15,1.0,0.0333,0.331,0.179,0.028,0.966,114.443
17519,0.715,0.608,4.0,-7.674,1.0,0.0271,0.0148,6.5e-06,0.0919,0.638,106.102
17520,0.667,0.903,10.0,-6.862,0.0,0.107,0.0882,2.07e-06,0.293,0.643,89.077
17521,0.552,0.878,1.0,-5.767,1.0,0.0353,0.0585,0.892,0.0746,0.598,176.057
17522,0.367,0.692,8.0,-4.819,1.0,0.0351,0.694,6.18e-05,0.167,0.395,69.103
17523,0.824,0.623,10.0,-10.536,1.0,0.162,0.6,0.578,0.0935,0.542,146.043
17524,0.73,0.691,1.0,-8.093,0.0,0.0542,0.0465,0.495,0.133,0.599,108.081
17525,0.643,0.894,6.0,-4.765,0.0,0.374,0.269,4.73e-06,0.257,0.459,86.985
17526,0.719,0.615,6.0,-5.972,1.0,0.045,0.408,0.000147,0.235,0.465,96.988
17527,0.658,0.785,0.0,-8.513,1.0,0.036,0.181,0.00223,0.724,0.345,125.015
17528,0.696,0.544,8.0,-6.419,1.0,0.0335,0.372,0.00438,0.104,0.418,101.974
17529,0.61,0.719,1.0,-6.058,0.0,0.181,0.247,4.01e-05,0.211,0.629,147.861
17530,0.465,0.701,7.0,-6.828,0.0,0.0337,0.00252,0.0447,0.0683,0.38,144.931
17531,0.797,0.785,7.0,-5.63,0.0,0.0592,0.00896,0.02,0.369,0.799,109.945
17532,0.6,0.853,1.0,-7.584,1.0,0.0423,0.0489,0.346,0.0934,0.847,94.457
17533,0.726,0.861,6.0,-5.167,1.0,0.0695,0.277,4.12e-06,0.0534,0.711,91.966
17534,0.747,0.673,9.0,-5.708,0.0,0.0437,0.413,0.458,0.156,0.846,115.05
17535,0.351,0.609,9.0,-9.031,1.0,0.0418,0.0614,0.803,0.386,0.1,102.041
17536,0.422,0.956,6.0,-4.795,1.0,0.0406,0.000204,0.00173,0.205,0.692,150.037
17537,0.491,0.899,9.0,-3.315,1.0,0.0373,0.000212,8.52e-05,0.167,0.537,126.061
17538,0.525,0.797,8.0,-6.436,1.0,0.0286,0.0174,0.000955,0.115,0.21,99.967
17539,0.446,0.644,10.0,-7.849,1.0,0.0508,0.0369,0.446,0.366,0.646,95.006
17540,0.676,0.807,1.0,-5.752,1.0,0.0395,0.00765,1.54e-05,0.0629,0.945,130.26
17541,0.548,0.865,0.0,-5.325,1.0,0.0302,0.00171,0.000449,0.457,0.61,116.046
17542,0.698,0.514,0.0,-10.325,1.0,0.0663,0.148,0.0888,0.101,0.63,75.989
17543,0.666,0.798,0.0,-8.701,1.0,0.0624,0.122,6.43e-06,0.107,0.39,120.042
17544,0.507,0.737,7.0,-6.332,1.0,0.0624,0.15,0.159,0.122,0.441,128.015
17545,0.611,0.937,7.0,-6.552,1.0,0.0455,0.00107,0.259,0.347,0.392,121.989
17546,0.579,0.463,7.0,-9.657,1.0,0.0303,0.585,0.0,0.0892,0.447,124.977
17547,0.549,0.363,6.0,-8.519,0.0,0.0282,0.684,0.0148,0.373,0.452,144.999
17548,0.474,0.902,2.0,-6.261,1.0,0.0349,0.362,0.0218,0.0618,0.279,96.342
17549,0.772,0.721,6.0,-6.651,0.0,0.0777,0.0096,5.85e-06,0.0869,0.62,118.021
17550,0.444,0.939,6.0,-5.027,1.0,0.0403,0.000611,0.00986,0.0453,0.686,150.084
17551,0.833,0.808,1.0,-4.824,0.0,0.0414,0.304,0.00918,0.045,0.961,116.806
17552,0.396,0.174,6.0,-15.274,0.0,0.0422,0.841,0.0,0.348,0.284,108.702
17553,0.571,0.435,7.0,-9.426,0.0,0.0573,0.77,0.0,0.153,0.464,132.352
17554,0.46,0.664,1.0,-4.368,1.0,0.046,0.659,0.0,0.314,0.592,136.209
17555,0.384,0.529,5.0,-9.251,0.0,0.0595,0.525,5.42e-06,0.0772,0.504,86.066
17556,0.522,0.751,1.0,-4.896,1.0,0.155,0.371,0.0,0.0989,0.656,106.061
17557,0.54,0.695,10.0,-7.2,0.0,0.272,0.362,0.0,0.0774,0.467,83.026
17558,0.579,0.764,0.0,-3.639,0.0,0.0377,0.608,0.0,0.394,0.554,80.963
17559,0.499,0.511,11.0,-8.331,0.0,0.0909,0.685,0.0,0.152,0.209,78.202
17560,0.765,0.766,5.0,-5.553,0.0,0.069,0.176,5.74e-05,0.109,0.621,119.967
17561,0.558,0.604,10.0,-5.376,0.0,0.0627,0.325,0.0,0.121,0.345,92.623
17562,0.561,0.746,1.0,-4.673,0.0,0.0622,0.184,0.0,0.102,0.483,112.075
17563,0.481,0.562,8.0,-6.023,1.0,0.0417,0.508,0.0,0.614,0.311,94.717
17564,0.636,0.347,4.0,-3.81,1.0,0.0532,0.0672,0.942,0.16,0.248,74.161
17565,0.813,0.554,8.0,-8.459,1.0,0.0563,0.0631,0.00108,0.108,0.488,116.034
17566,0.693,0.855,1.0,-4.445,0.0,0.0443,0.00797,0.0,0.0445,0.625,117.039
17567,0.467,0.674,4.0,-4.756,1.0,0.0357,0.0253,0.0,0.128,0.369,143.757
17568,0.763,0.495,5.0,-6.846,1.0,0.0522,0.55,0.0,0.111,0.632,124.998
17569,0.585,0.807,5.0,-4.135,0.0,0.0369,0.0471,0.0,0.151,0.497,81.042
17570,0.461,0.453,3.0,-8.624,1.0,0.0319,0.802,0.0,0.109,0.209,149.832
17571,0.586,0.697,4.0,-5.688,1.0,0.0392,0.121,0.0,0.267,0.391,165.853
17572,0.747,0.682,10.0,-6.218,0.0,0.0477,0.11,0.0,0.117,0.735,78.986
17573,0.509,0.725,0.0,-5.031,1.0,0.0292,0.00106,0.0,0.092,0.28,86.022
17574,0.636,0.422,1.0,-7.796,1.0,0.0314,0.484,0.0,0.222,0.326,111.836
17575,0.354,0.267,8.0,-10.051,1.0,0.0357,0.723,0.0,0.107,0.461,86.167
17576,0.57,0.616,2.0,-9.021,1.0,0.0477,0.0281,3.32e-06,0.112,0.596,168.154
17577,0.409,0.711,11.0,-7.33,1.0,0.0481,0.118,0.0,0.246,0.562,181.939
17578,0.545,0.626,4.0,-6.656,0.0,0.034,0.086,0.0,0.0775,0.407,133.04
17579,0.392,0.534,11.0,-7.616,0.0,0.0336,0.353,2.55e-06,0.194,0.212,119.785
17580,0.612,0.76,8.0,-6.529,1.0,0.0407,0.186,0.0,0.224,0.61,124.058
17581,0.443,0.7,0.0,-6.385,1.0,0.0376,0.094,0.0,0.193,0.538,75.625
17582,0.514,0.616,0.0,-7.94,1.0,0.0339,0.16,2.63e-06,0.0873,0.594,83.056
17583,0.673,0.786,11.0,-5.708,0.0,0.0574,0.00776,0.0,0.0416,0.628,110.041
17584,0.699,0.707,11.0,-7.191,0.0,0.0583,0.0772,3.13e-06,0.0822,0.77,124.054
17585,0.387,0.636,5.0,-6.918,1.0,0.113,0.141,0.0,0.512,0.487,166.648
17586,0.716,0.62,11.0,-6.908,1.0,0.03,0.18,0.0,0.0927,0.416,116.967
17587,0.475,0.361,4.0,-11.568,1.0,0.0367,0.635,7.8e-05,0.118,0.222,119.208
17588,0.61,0.307,3.0,-18.841,1.0,0.962,0.581,0.0,0.173,0.266,158.652
17589,0.602,0.29,7.0,-10.787,0.0,0.0897,0.814,0.0,0.111,0.387,78.826
17590,0.512,0.595,4.0,-8.049,1.0,0.0339,0.491,0.0,0.205,0.561,82.127
17591,0.533,0.474,4.0,-7.303,1.0,0.026,0.0994,0.0,0.16,0.253,138.114
17592,0.462,0.431,0.0,-8.311,1.0,0.0272,0.65,0.0,0.262,0.361,99.927
17593,0.468,0.785,2.0,-5.614,1.0,0.0259,0.0042,1.72e-05,0.387,0.484,85.942
17594,0.573,0.454,11.0,-8.153,0.0,0.0332,0.64,0.0,0.0993,0.433,119.854
17595,0.532,0.732,1.0,-7.145,0.0,0.0299,0.0406,0.0,0.0605,0.392,124.981
17596,0.5,0.764,1.0,-8.052,1.0,0.0658,0.00274,0.0,0.134,0.466,94.957
17597,0.697,0.598,7.0,-7.728,1.0,0.207,0.0673,0.0,0.346,0.731,90.066
17598,0.604,0.7,1.0,-6.401,1.0,0.137,0.0906,0.00227,0.0927,0.342,180.018
17599,0.439,0.287,8.0,-12.742,0.0,0.0635,0.726,0.000814,0.157,0.481,53.047
17600,0.682,0.533,3.0,-6.824,1.0,0.0455,0.556,0.0,0.155,0.502,84.02
17601,0.481,0.612,5.0,-5.138,1.0,0.178,0.263,0.0,0.0949,0.406,173.95
17602,0.656,0.592,2.0,-6.726,0.0,0.0334,0.24,1.07e-06,0.242,0.325,119.939
17603,0.586,0.645,5.0,-7.734,1.0,0.0402,0.5,0.0,0.166,0.497,89.959
17604,0.624,0.801,0.0,-6.039,1.0,0.253,0.0682,0.0,0.1,0.659,180.014
17605,0.549,0.702,3.0,-5.789,0.0,0.202,0.221,0.0,0.252,0.38,146.501
17606,0.617,0.731,3.0,-5.917,0.0,0.0732,0.445,0.0,0.175,0.488,131.966
17607,0.588,0.843,1.0,-4.11,1.0,0.231,0.335,4.06e-05,0.0979,0.596,171.978
17608,0.629,0.801,7.0,-4.524,0.0,0.0874,0.0772,0.0,0.283,0.448,101.997
17609,0.478,0.376,6.0,-9.871,0.0,0.449,0.784,0.0,0.168,0.275,78.352
17610,0.576,0.681,10.0,-6.346,0.0,0.124,0.17,3.26e-05,0.113,0.359,91.986
17611,0.462,0.222,6.0,-9.886,1.0,0.138,0.916,0.0,0.129,0.33,86.053
17612,0.434,0.583,1.0,-6.204,1.0,0.0687,0.251,0.0,0.305,0.524,179.862
17613,0.481,0.615,7.0,-5.383,0.0,0.159,0.166,0.0,0.129,0.593,88.547
17614,0.681,0.641,9.0,-8.088,0.0,0.18,0.281,0.0,0.103,0.666,81.029
17615,0.358,0.833,10.0,-4.828,0.0,0.179,0.39,0.0,0.197,0.695,130.815
17616,0.421,0.879,11.0,-4.367,0.0,0.36,0.0289,0.0,0.595,0.831,80.928
17617,0.818,0.569,0.0,-5.739,1.0,0.158,0.367,0.00304,0.402,0.897,90.05
17618,0.506,0.629,10.0,-5.638,0.0,0.139,0.0175,0.0,0.107,0.537,177.389
17619,0.552,0.745,6.0,-5.307,0.0,0.0588,0.0633,0.0,0.0752,0.904,80.023
17620,0.349,0.824,1.0,-4.386,0.0,0.438,0.29,0.0,0.0805,0.743,177.309
17621,0.489,0.799,1.0,-6.423,1.0,0.188,0.0135,0.000115,0.356,0.547,99.124
17622,0.669,0.511,1.0,-5.169,1.0,0.0433,0.649,0.0,0.396,0.639,82.493
17623,0.726,0.878,11.0,-6.711,0.0,0.0374,0.0469,2.05e-05,0.0615,0.808,108.007
17624,0.581,0.789,9.0,-4.794,1.0,0.107,0.0719,0.0,0.111,0.493,76.017
17625,0.777,0.465,11.0,-9.651,1.0,0.356,0.41,0.0,0.145,0.845,93.191
17626,0.644,0.893,6.0,-6.432,0.0,0.0437,0.00186,0.00649,0.0835,0.921,110.986
17627,0.394,0.351,7.0,-6.03,1.0,0.0307,0.791,0.0,0.105,0.228,105.372
17628,0.3,0.321,0.0,-10.244,1.0,0.0348,0.895,7.35e-05,0.124,0.187,144.445
17629,0.752,0.336,0.0,-11.424,1.0,0.148,0.256,0.0162,0.0446,0.566,94.532
17630,0.564,0.455,7.0,-8.034,1.0,0.0261,0.224,0.0,0.371,0.19,80.007
17631,0.557,0.546,9.0,-8.305,1.0,0.0291,0.544,0.00012,0.11,0.344,160.052
17632,0.549,0.619,0.0,-6.964,0.0,0.0315,0.0401,0.0,0.309,0.213,138.145
17633,0.492,0.487,5.0,-9.212,0.0,0.193,0.488,1.08e-05,0.136,0.413,92.471
17634,0.397,0.311,7.0,-12.025,1.0,0.0515,0.809,2.18e-05,0.334,0.404,82.817
17635,0.399,0.33,9.0,-8.819,1.0,0.151,0.67,0.0185,0.0766,0.235,187.309
17636,0.751,0.821,8.0,-6.899,1.0,0.183,0.0501,0.0,0.126,0.363,117.916
17637,0.575,0.499,8.0,-7.956,1.0,0.056,0.385,0.000218,0.0836,0.409,93.882
17638,0.742,0.535,1.0,-9.233,0.0,0.297,0.724,0.000139,0.325,0.534,89.984
17639,0.559,0.733,10.0,-7.256,0.0,0.217,0.126,0.0,0.08,0.454,176.089
17640,0.578,0.571,2.0,-7.88,1.0,0.107,0.0261,0.0,0.338,0.168,128.009
17641,0.438,0.203,11.0,-10.456,0.0,0.0463,0.955,7.71e-06,0.113,0.37,77.949
17642,0.533,0.596,2.0,-9.856,1.0,0.394,0.402,0.0,0.161,0.321,160.024
17643,0.574,0.655,2.0,-7.274,1.0,0.158,0.0691,0.0,0.193,0.3,89.845
17644,0.508,0.538,9.0,-9.081,1.0,0.307,0.337,4.2e-06,0.266,0.493,80.856
17645,0.763,0.526,10.0,-7.201,0.0,0.0466,0.229,1.01e-05,0.0645,0.333,129.044
17646,0.6,0.63,11.0,-5.807,0.0,0.0783,0.358,0.0,0.121,0.554,83.039
17647,0.709,0.325,1.0,-8.472,1.0,0.107,0.238,0.868,0.209,0.534,85.967
17648,0.334,0.349,6.0,-9.198,1.0,0.0498,0.838,0.0,0.377,0.474,63.449
17649,0.333,0.445,6.0,-10.652,1.0,0.0477,0.679,0.0,0.11,0.285,159.81
17650,0.704,0.367,7.0,-10.673,0.0,0.0509,0.73,0.00298,0.524,0.62,118.015
17651,0.68,0.469,2.0,-8.215,0.0,0.0975,0.844,0.0,0.144,0.331,118.751
17652,0.307,0.481,3.0,-8.442,0.0,0.128,0.365,0.0,0.207,0.329,68.894
17653,0.687,0.673,4.0,-4.293,1.0,0.0741,0.153,0.0,0.102,0.584,123.101
17654,0.377,0.201,7.0,-15.048,0.0,0.0413,0.906,0.0782,0.255,0.181,71.964
17655,0.585,0.221,7.0,-12.554,1.0,0.0301,0.906,0.000187,0.126,0.166,139.92
17656,0.554,0.413,4.0,-12.247,0.0,0.0456,0.77,0.000898,0.106,0.0917,132.859
17657,0.614,0.598,11.0,-4.103,0.0,0.0811,0.223,2.07e-05,0.0731,0.683,99.956
17658,0.452,0.206,1.0,-17.173,1.0,0.0329,0.562,0.00764,0.138,0.335,149.995
17659,0.673,0.273,8.0,-14.006,1.0,0.0488,0.821,1.23e-05,0.109,0.268,72.005
17660,0.55,0.929,9.0,-5.765,1.0,0.0815,0.038,0.0,0.135,0.643,129.011
17661,0.624,0.536,9.0,-7.617,1.0,0.042,0.0369,0.0028,0.108,0.641,112.931
17662,0.605,0.455,5.0,-8.903,0.0,0.0301,0.595,0.0,0.0816,0.678,106.825
17663,0.413,0.725,3.0,-5.787,0.0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618
17664,0.366,0.368,2.0,-9.397,1.0,0.0274,0.0497,0.0,0.416,0.367,97.211
17665,0.252,0.6,0.0,-7.98,1.0,0.0388,0.818,0.000794,0.088,0.385,149.246
17666,0.372,0.532,7.0,-7.968,1.0,0.0314,0.232,0.0,0.0951,0.727,102.627
17667,0.542,0.492,2.0,-11.927,1.0,0.0256,0.467,0.00105,0.0863,0.58,103.064
17668,0.45,0.708,0.0,-5.323,1.0,0.0813,0.564,0.00017,0.771,0.457,163.391
17669,0.46,0.389,0.0,-11.603,1.0,0.031,0.349,0.0,0.0533,0.606,123.213
17670,0.561,0.366,9.0,-14.14,1.0,0.327,0.851,0.0,0.813,0.646,78.659
17671,0.459,0.484,2.0,-8.094,1.0,0.0296,0.351,0.000577,0.114,0.688,98.82
17672,0.904,0.826,1.0,-2.372,0.0,0.272,0.0531,0.0,0.214,0.824,101.35
17673,0.504,0.779,1.0,-5.652,1.0,0.367,0.101,0.0,0.366,0.498,160.737
17674,0.782,0.665,1.0,-7.211,1.0,0.0754,0.135,3.15e-06,0.438,0.707,90.709
17675,0.941,0.721,2.0,-4.921,1.0,0.155,0.00766,0.0,0.0485,0.707,99.042
17676,0.679,0.509,4.0,-7.31,1.0,0.0617,0.0856,0.0,0.438,0.534,144.29
17677,0.729,0.581,5.0,-8.235,0.0,0.18,0.0777,3.81e-06,0.696,0.508,74.038
17678,0.827,0.728,2.0,-3.912,1.0,0.307,0.0768,0.0,0.237,0.692,90.872
17679,0.847,0.744,1.0,-4.112,1.0,0.29,0.0975,0.0,0.0566,0.755,96.953
17680,0.57,0.941,4.0,-2.853,1.0,0.423,0.737,0.00274,0.112,0.814,188.625
17681,0.875,0.732,1.0,-5.135,1.0,0.0635,0.0198,0.0,0.11,0.159,87.142
17682,0.43,0.956,10.0,-1.019,0.0,0.272,0.0313,0.0,0.315,0.436,105.678
17683,0.637,0.834,3.0,-4.686,0.0,0.323,0.614,0.0,0.317,0.715,87.312
17684,0.495,0.883,11.0,-4.087,1.0,0.299,0.287,0.0,0.138,0.782,92.136
17685,0.634,0.84,8.0,-4.663,1.0,0.248,0.134,0.0,0.484,0.489,169.041
17686,0.71,0.825,6.0,-6.935,0.0,0.313,0.254,0.0,0.189,0.843,87.974
17687,0.73,0.746,1.0,-3.53,1.0,0.0517,0.0672,0.0,0.353,0.549,92.523
17688,0.802,0.582,1.0,-7.296,0.0,0.235,0.126,0.0,0.161,0.338,150.002
17689,0.773,0.684,9.0,-6.031,1.0,0.237,0.00804,0.0,0.121,0.198,118.12
17690,0.589,0.658,11.0,-5.288,0.0,0.203,0.0242,0.0,0.118,0.251,77.521
17691,0.714,0.796,1.0,-6.517,0.0,0.271,0.00536,0.0,0.0867,0.446,86.97
17692,0.614,0.699,2.0,-7.302,1.0,0.0374,0.0108,0.0,0.721,0.215,97.67
17693,0.474,0.642,1.0,-4.943,1.0,0.0282,0.0767,0.0,0.102,0.247,76.995
17694,0.65,0.888,9.0,-3.35,1.0,0.0515,0.137,0.0,0.0879,0.565,90.013
17695,0.507,0.77,0.0,-5.018,1.0,0.0424,0.0809,0.0,0.214,0.482,155.945
17696,0.665,0.783,8.0,-5.169,0.0,0.0269,0.104,0.0,0.255,0.961,111.022
17697,0.547,0.484,7.0,-8.359,1.0,0.0281,0.301,1.69e-06,0.207,0.229,75.952
17698,0.531,0.807,2.0,-6.181,1.0,0.0346,0.00046,0.0,0.156,0.385,127.024
17699,0.558,0.647,0.0,-6.402,1.0,0.0471,0.385,1.23e-06,0.0929,0.706,182.453
17700,0.464,0.606,3.0,-6.028,1.0,0.0328,0.0388,1.89e-06,0.11,0.148,126.501
